con,hip1,hip2,hip3,angle1,angle2,angle3
CMa,33579.0,34045.0,31592.0,33.77580387955923,54.8712293634193,92.06158528865858
CMa,30122.0,34045.0,31592.0,17.145907070968832,26.95671230959289,136.41112919196726
CMa,31592.0,33160.0,33347.0,34.396741919005564,35.0257937773689,110.78825223325649
CMa,33347.0,30324.0,31592.0,18.51701534076782,27.155809921073,134.4408982800903
CMa,33347.0,31416.0,31592.0,24.696034833417603,34.97544678942919,120.47229685298127
CMa,35904.0,31592.0,33347.0,20.53292956350415,69.93640465092129,90.1514993848806
CMa,35037.0,31592.0,33347.0,26.43372101038088,67.07651040267797,86.96577815175051
CMa,32759.0,33347.0,31592.0,18.97361534236544,58.81568769557797,102.80589951158004
CMa,33579.0,33347.0,31592.0,25.55496703736945,66.41599566582993,88.51864046711832
CMa,30122.0,33347.0,31592.0,14.284424929410376,33.22410151347093,132.86818437042743
CMa,33160.0,30324.0,31592.0,21.428046793287905,58.783978652477536,100.04415636108752
CMa,33160.0,31416.0,31592.0,7.737051302166289,17.509860922966123,154.86903877199137
CMa,35904.0,33160.0,31592.0,26.17550329464777,50.542438840171386,104.33314656992734
CMa,35037.0,33160.0,31592.0,32.180639036030975,47.17655805260913,101.47325232168376
CMa,33579.0,33160.0,31592.0,24.713911724788936,33.04528454355913,122.91538238612486
CMa,30122.0,33160.0,31592.0,5.463259697672907,7.457753440932968,167.26492628943532
CMa,31416.0,30324.0,31592.0,36.492841410931845,38.53226344531112,105.08680486692263
CMa,35904.0,30324.0,31592.0,4.747043210882668,19.820963267205347,155.6226970689835
CMa,35037.0,30324.0,31592.0,5.07624791082522,16.573548560267362,158.4825913172261
CMa,32759.0,30324.0,31592.0,11.066273944273725,46.537649730685565,122.75320220832504
CMa,33579.0,30324.0,31592.0,10.25729390632003,32.93478402673839,137.04046125278592
CMa,30122.0,30324.0,31592.0,17.178393708055165,70.48654088834166,92.6909173494775
CMa,35904.0,31592.0,31416.0,13.21110282128704,50.535892202061135,116.62431667438818
CMa,35037.0,31592.0,31416.0,17.88974982453136,53.39578645030399,109.0165224609534
CMa,32759.0,31592.0,31416.0,6.469535773486805,17.666397341403925,155.99829924056706
CMa,33579.0,31592.0,31416.0,14.304492666202648,31.95365638586422,133.9301211948132
CMa,30122.0,31592.0,31416.0,5.884019763356833,12.39588751744293,161.79993859506806
CMa,31592.0,35904.0,35037.0,2.859894248244444,10.126738448067757,167.08713473380624
CMa,31592.0,35904.0,32759.0,32.869494860658946,66.05845454068674,82.01704504248515
CMa,31592.0,35904.0,33579.0,18.582235816197848,38.4767677040002,123.3873227100338
CMa,35904.0,31592.0,30122.0,47.41662714519212,62.93177971950672,70.96384994035867
CMa,31592.0,32759.0,35037.0,35.729389108902225,58.336308104677045,86.73168936892897
CMa,31592.0,35037.0,33579.0,21.44213006444163,71.15477849233739,87.80444666642599
CMa,35037.0,30122.0,31592.0,57.17354103982037,58.08738750893129,65.79167396774986
CMa,31592.0,32759.0,33579.0,14.2872590444616,42.00153908834008,124.02961896700964
CMa,31592.0,32759.0,30122.0,30.062284858847686,57.42033843964787,93.19402618996246
CMa,31592.0,30122.0,33579.0,44.34954390330905,65.03918159416676,71.37249556694964
CMa,33152.0,33856.0,34444.0,30.80303071800356,69.14828181019783,80.12059295863892
CMa,33856.0,33152.0,33977.0,29.020778222572144,75.3306369515156,75.7202753626968
CMa,34045.0,33856.0,33152.0,12.312510465124763,27.1570752879825,140.73257070037704
CMa,33347.0,33856.0,33152.0,10.177898878533265,17.817461870600216,152.1251772471694
CMa,33160.0,33856.0,33152.0,6.107965266516425,18.15867699064546,155.91292015632538
CMa,30324.0,33856.0,33152.0,8.11215319517235,19.157132320619404,152.88911222279813
CMa,31416.0,33856.0,33152.0,24.409016956907315,27.073382270505817,128.64523288114944
CMa,35904.0,33152.0,33856.0,21.469485109215885,26.915002303958616,131.75249654675977
CMa,33152.0,35037.0,33856.0,35.87060287410016,50.42054814719355,93.82121686625278
CMa,32759.0,33152.0,33856.0,23.32077421365505,30.24228328776731,126.5886091455792
CMa,33152.0,33579.0,33856.0,12.417936535012366,45.534866628336985,122.08499558559996
CMa,30122.0,33152.0,33856.0,25.32480204985115,74.15042067894468,80.85543686752392
CMa,34444.0,33152.0,33977.0,30.670912418344415,44.527606233514966,104.85075601407009
CMa,34045.0,34444.0,33152.0,19.96371502452337,50.391172709382026,109.92953998237374
CMa,33347.0,34444.0,33152.0,20.078634677147736,38.807919689676666,121.32214652916682
CMa,33160.0,34444.0,33152.0,12.656491826428356,42.574499975485296,125.10988943832275
CMa,30324.0,34444.0,33152.0,1.0756086403482938,2.637766737362352,176.30785705923975
CMa,31416.0,34444.0,33152.0,9.52685523012134,11.079311777740376,159.4482635991571
CMa,35904.0,33152.0,34444.0,3.3544065726112238,3.888028414035532,172.7770237343954
CMa,33152.0,35037.0,34444.0,5.067572156089672,13.433695323520332,161.51479466921495
CMa,32759.0,33152.0,34444.0,27.87579279060259,61.04531400576855,91.32906560172816
CMa,33152.0,33579.0,34444.0,43.22096725301508,52.65331243013533,84.23993768262953
CMa,30122.0,34444.0,33152.0,19.81015936735051,55.551846909403295,104.95345139694932
CMa,34045.0,33152.0,33977.0,13.249159024857036,65.40193374886654,101.4937460427523
CMa,33347.0,33152.0,33977.0,16.772299009320452,76.79454029566054,86.5584042699736
CMa,33160.0,33152.0,33977.0,9.84071623484292,80.58228320481523,89.79324151095061
CMa,30324.0,33977.0,33152.0,8.009677933364049,40.339477562157846,131.78025082569405
CMa,31416.0,33977.0,33152.0,7.445213040682609,16.563858206548367,156.02413016733593
CMa,35904.0,33152.0,33977.0,12.362832136984306,48.41563464755584,119.3349000913632
CMa,35037.0,33152.0,33977.0,19.29161320787024,39.46003407741868,121.30934746010634
CMa,32759.0,33977.0,33152.0,12.585476648056916,61.98705407972932,105.57292023927664
CMa,33579.0,33977.0,33152.0,23.204535030980285,69.13485912365967,87.74857348652007
CMa,30122.0,33977.0,33152.0,5.31629255436896,25.290130107866485,149.48105763045498
CMa,33152.0,34045.0,33347.0,11.392606546792528,37.45536893357456,131.2608054704512
CMa,33152.0,33160.0,34045.0,15.180349455948196,32.652199162481345,132.41239250310014
CMa,30324.0,34045.0,33152.0,53.478082838327865,60.82479822861201,66.37831707682771
CMa,34045.0,31416.0,33152.0,27.171144233334704,62.55775245309385,90.62219641847472
CMa,34045.0,35904.0,33152.0,32.46739065015687,34.3131498211119,113.81756839641912
CMa,34045.0,35037.0,33152.0,26.966918424975457,48.57061353709694,104.86196782627908
CMa,34045.0,32759.0,33152.0,4.440689883405022,4.686841977116345,170.9748539881464
CMa,34045.0,33579.0,33152.0,9.573035924987437,17.4479382060466,153.1505072353875
CMa,30122.0,34045.0,33152.0,16.966839251088498,18.34148112883801,145.117008620681
CMa,33152.0,33160.0,33347.0,3.7877429091561376,5.369409097879887,170.89280034968704
CMa,30324.0,33152.0,33347.0,46.88413738741912,54.98571053003499,78.62156345719735
CMa,33347.0,31416.0,33152.0,35.40851328301449,65.64023124155011,79.22958987168123
CMa,35904.0,33347.0,33152.0,25.174282401191345,30.04695126844868,125.21017494321114
CMa,33347.0,35037.0,33152.0,26.861230035317806,37.18357253440929,116.25457437307148
CMa,32759.0,33347.0,33152.0,1.100344510946076,1.2888604208431746,177.63253946508425
CMa,33347.0,33579.0,33152.0,6.311447549399822,9.227101363859788,164.54311378217463
CMa,30122.0,33347.0,33152.0,19.828321392647894,26.880446602961488,133.7244020738876
CMa,33160.0,33152.0,30324.0,51.08443147277704,51.19796762087902,78.51230611882595
CMa,33160.0,33152.0,31416.0,21.91933337732212,75.4418469625265,83.10581710800948
CMa,33160.0,35904.0,33152.0,20.88605416068161,30.81685613233463,128.99791785236775
CMa,33160.0,35037.0,33152.0,17.520173373118492,42.9304905600596,120.04231728222764
CMa,33160.0,33579.0,33152.0,3.388899864069727,8.386046051277326,168.33085669133413
CMa,33160.0,30122.0,33152.0,22.198631238555414,28.64948662438345,129.93665916473216
CMa,30324.0,33152.0,31416.0,18.80393597896471,24.24387934164855,137.10851944190784
CMa,30324.0,35904.0,33152.0,0.0926358007110595,0.1056903730606108,179.80411452697055
CMa,30324.0,35037.0,33152.0,3.1547789060749243,5.673603613193868,171.24028490312128
CMa,30324.0,32759.0,33152.0,26.80932226433663,31.140233797595325,122.64682893503236
CMa,30324.0,33579.0,33152.0,13.206456560389046,26.58515957983043,140.47117568778708
CMa,30324.0,30122.0,33152.0,50.75821342199307,51.291140030112686,78.7386915438527
CMa,35904.0,31416.0,33152.0,8.569749983599932,16.00863864340969,155.56023518510543
CMa,35037.0,31416.0,33152.0,7.139898300501171,8.400844429969188,164.51583575525396
CMa,32759.0,31416.0,33152.0,26.54349562680862,55.38262120958936,98.4029495933858
CMa,33579.0,31416.0,33152.0,30.632358339714187,33.31444316383436,116.2272963461393
CMa,30122.0,33152.0,31416.0,28.228726558699258,54.49481220220524,97.58438337395738
CMa,33152.0,35904.0,35037.0,8.955600570139444,14.768091285747234,156.33728320978668
CMa,33152.0,35904.0,32759.0,57.15728559172279,61.41710170299923,61.94308518916322
CMa,35904.0,33152.0,33579.0,33.83541486631302,39.33293883896818,107.059457036522
CMa,30122.0,35904.0,33152.0,36.85110361830075,42.77527430750461,101.06542298290172
CMa,32759.0,33152.0,35037.0,38.2623482513541,66.11288616186417,75.98183784489953
CMa,33152.0,35037.0,33579.0,48.28853940911038,60.40492696830862,71.47658099291232
CMa,30122.0,35037.0,33152.0,23.97464118687274,46.423689515790485,110.02102355304338
CMa,33152.0,32759.0,33579.0,17.824346752757233,21.927579235020147,140.35748464051926
CMa,33152.0,30122.0,32759.0,43.90813739117871,59.08127986790414,77.4942982929704
CMa,30122.0,33152.0,33579.0,30.926435272108872,61.73248414393422,87.70036124046061
CMa,33977.0,33856.0,34444.0,29.130480651376487,40.12750358762913,110.791505376982
CMa,34045.0,33856.0,34444.0,7.651204559399774,41.99120652221816,130.5117656680206
CMa,33347.0,33856.0,34444.0,9.90073579861552,51.33081993960042,118.92851264831556
CMa,33160.0,33856.0,34444.0,6.548526559911977,50.98960481955498,122.69509293412426
CMa,30324.0,34444.0,33856.0,9.187761835537778,82.75835969603442,88.3054141308229
CMa,31416.0,34444.0,33856.0,14.882161726784382,69.04128118089461,96.22166408070592
CMa,35904.0,33856.0,34444.0,24.823891681831626,62.60421473655827,92.65643077573856
CMa,33856.0,35037.0,34444.0,24.672935056044647,36.98685282365084,118.36461237218109
CMa,32759.0,34444.0,33856.0,4.55501857695207,11.208472643100498,164.2631090442005
CMa,34444.0,33579.0,33856.0,4.119344724005553,7.118445801837767,168.76672260412477
CMa,30122.0,34444.0,33856.0,5.514642682500119,24.568746049234957,150.0037186777243
CMa,34045.0,33856.0,33977.0,0.9366485597612184,1.8637029346476328,177.21402140537538
CMa,33347.0,33856.0,33977.0,6.5944001307936695,11.203316351982185,162.27867963266084
CMa,33160.0,33856.0,33977.0,3.732750968330486,10.8621012319386,165.51351687363882
CMa,30324.0,33856.0,33977.0,16.121831128537696,48.177910543194585,116.0597529248595
CMa,31416.0,33856.0,33977.0,31.854229997589787,56.0941604930771,92.28413356924422
CMa,35904.0,33977.0,33856.0,33.832317246200134,43.61462472866518,102.73171832418775
CMa,33977.0,33856.0,35037.0,45.589072097413705,64.80043864368324,69.71216135506057
CMa,32759.0,33977.0,33856.0,10.735297565604188,13.733221282980592,155.60938736813864
CMa,33977.0,33579.0,33856.0,6.585416239054212,22.33033159739086,151.1057738081309
CMa,30122.0,33977.0,33856.0,20.008509495482787,50.430145254836525,109.8762150900941
CMa,33856.0,34045.0,33347.0,9.339613417381884,49.76787939869983,121.08290659191876
CMa,33856.0,33160.0,34045.0,8.998398297336326,26.544233895964144,144.72490296822502
CMa,33856.0,30324.0,34045.0,46.31420760860432,61.59023603350122,73.13730869373698
CMa,34045.0,33856.0,31416.0,39.48365469845943,54.23045755848823,86.9667694100009
CMa,34045.0,35904.0,33856.0,20.15488018503255,55.78263493032689,104.59542125877825
CMa,34045.0,33856.0,35037.0,14.654407959852389,66.66414157827522,98.99116168428816
CMa,34045.0,32759.0,33856.0,7.871820581718029,18.633932236537056,153.7456844335627
CMa,34045.0,33579.0,33856.0,2.739474540138275,28.086928422302115,149.24207087357252
CMa,34045.0,30122.0,33856.0,30.65399159396355,42.29164130094027,108.01251215550744
CMa,33856.0,33160.0,33347.0,0.3412151200372486,0.7385561686422442,178.92930077177445
CMa,33856.0,30324.0,33347.0,36.974594191221904,54.99629058259247,88.7994623357307
CMa,33856.0,33347.0,31416.0,44.89084414110572,45.586412161547614,90.04924819845675
CMa,33347.0,35904.0,33856.0,19.86905238991636,46.64376751040636,113.93503467615972
CMa,33347.0,33856.0,35037.0,16.68333115678651,76.00375499565635,87.604120681601
CMa,33347.0,32759.0,33856.0,11.46675929938798,24.421118724611848,144.40607101618096
CMa,33347.0,33579.0,33856.0,3.866451329136962,36.30776526449044,139.90245745619285
CMa,33347.0,30122.0,33856.0,37.05834548149458,45.1531234424992,98.67289873812489
CMa,33856.0,33160.0,30324.0,37.31580931126757,57.19239673929387,86.62445931399898
CMa,33160.0,33856.0,31416.0,28.027298643839075,45.2320592611517,107.51483406491644
CMa,33160.0,35904.0,33856.0,14.778088894165554,52.28634124154987,113.59381955611482
CMa,33160.0,33856.0,35037.0,11.412208106602908,75.66253987561169,93.35103870725106
CMa,33160.0,33579.0,33856.0,2.719065402448797,37.14882057706646,140.2436725762411
CMa,33160.0,30122.0,33856.0,28.306596505072378,53.97428867423506,99.01411385817076
CMa,33856.0,30324.0,31416.0,7.916249949884357,10.69178278379149,161.51753639881505
CMa,30324.0,35904.0,33856.0,8.019517394316924,21.36379473602101,150.90962886738157
CMa,30324.0,35037.0,33856.0,11.26693210125632,56.094151760396144,112.9783491868777
CMa,30324.0,32759.0,33856.0,18.697169069164183,54.46100801124982,107.43147682496036
CMa,30324.0,33579.0,33856.0,5.094303365217496,72.12002620816455,102.92786326498472
CMa,30324.0,33856.0,30122.0,42.6460602268199,61.69830454690298,76.61594207996404
CMa,31416.0,35904.0,33856.0,8.400378313500049,12.899735125618353,158.82587881726124
CMa,31416.0,35037.0,33856.0,16.008172526934956,43.28064984669138,120.89459913675891
CMa,31416.0,32759.0,33856.0,30.973604252684403,49.864269840462526,99.5152268750773
CMa,31416.0,33579.0,33856.0,8.905426206929695,76.16722496804644,95.01161331510237
CMa,30122.0,33856.0,31416.0,53.55352860855038,53.78205459701892,73.17536641705058
CMa,35904.0,33856.0,35037.0,36.23757639496657,37.93127968050313,105.91673506258908
CMa,32759.0,35904.0,33856.0,38.62231097551007,39.9476165937856,101.65889430765476
CMa,35904.0,33579.0,33856.0,12.365929757100336,61.52459040819709,106.162507867622
CMa,30122.0,35904.0,33856.0,11.526301568450728,21.30578919829153,147.3920665857114
CMa,32759.0,35037.0,33856.0,14.941574037703276,25.5612896977121,139.59017398815374
CMa,35037.0,33579.0,33856.0,9.984378821119966,25.94171436460429,144.09378754811175
CMa,30122.0,35037.0,33856.0,1.3501608629856623,3.9968586314284384,174.67665373374354
CMa,32759.0,33856.0,33579.0,1.393194978665038,4.503613560060805,174.1076487310374
CMa,30122.0,33856.0,32759.0,33.75647781805363,45.733172278057495,100.81507250662396
CMa,30122.0,33856.0,33579.0,5.601633222260103,41.22955871809473,133.2352278687827
CMa,34045.0,34444.0,33977.0,6.714555999669013,19.720260291048056,153.65549794315453
CMa,33347.0,34444.0,33977.0,3.3063356678413007,8.137007271363291,168.59083971590388
CMa,33160.0,34444.0,33977.0,2.815775591590699,11.903587557160886,165.35600247494406
CMa,30324.0,34444.0,33977.0,6.934069293000249,28.03314568095147,145.19023357623402
CMa,31416.0,34444.0,33977.0,16.972068270806517,41.75022419608924,121.4146142206196
CMa,35904.0,33977.0,34444.0,9.008425564372534,14.484144077289823,156.5520638472754
CMa,33977.0,35037.0,34444.0,16.45859144603186,32.72530853139859,130.84388225085195
CMa,32759.0,33977.0,34444.0,15.290316142547056,42.86370193435199,121.99997802006736
CMa,33579.0,33977.0,34444.0,29.44877739916296,35.71589689042726,114.9108501009628
CMa,30122.0,33977.0,34444.0,14.493866812982274,79.56062590621386,86.22275932774681
CMa,34444.0,34045.0,33347.0,11.583253019704356,57.41908395809975,111.18217079330236
CMa,34444.0,33160.0,34045.0,7.816672733895887,19.9957073360514,152.37610752762515
CMa,34444.0,30324.0,34045.0,47.75340597198554,52.402474197963215,80.78851325313636
CMa,34045.0,34444.0,31416.0,47.13485925785855,61.47048448712648,72.08460768321723
CMa,34045.0,35904.0,34444.0,12.503675625633123,30.95874324849493,136.8318035562433
CMa,34045.0,35037.0,34444.0,7.0032034004509045,62.00430886062911,111.12362195981596
CMa,34045.0,32759.0,34444.0,15.523025141116245,23.18895081348426,141.72023831111068
CMa,34045.0,33579.0,34444.0,10.390679099536976,35.20537422409079,134.63111039200925
CMa,30122.0,34045.0,34444.0,36.77699861844007,38.30519615336275,105.94301961878718
CMa,34444.0,33160.0,33347.0,3.7665802858080735,7.287082728548532,169.0285649731635
CMa,34444.0,30324.0,33347.0,36.17015295227999,45.808528747054176,98.70019813434642
CMa,34444.0,33347.0,31416.0,49.88723146742095,55.48714796016292,75.16708647167327
CMa,33347.0,35904.0,34444.0,9.96831659130023,21.8198758285743,148.41505657594757
CMa,33347.0,35037.0,34444.0,6.782595358169907,50.617267857941,122.70687497952264
CMa,33347.0,32759.0,34444.0,21.36749509800195,28.97613730155969,130.13698529140524
CMa,33347.0,33579.0,34444.0,13.767187127751768,43.42621106628119,123.0478573723028
CMa,30122.0,33347.0,34444.0,39.63848075999887,46.95908128011008,94.35976659908158
CMa,34444.0,33160.0,30324.0,39.936733238089325,63.74092329920626,77.43669747846093
CMa,33160.0,34444.0,31416.0,34.575825203750995,53.65381175323031,92.6326723381329
CMa,33160.0,35904.0,34444.0,8.229562334253044,27.462449559718063,144.64847629013934
CMa,33160.0,35037.0,34444.0,4.86368154668954,56.36418588359088,118.94029469371264
CMa,33160.0,33579.0,34444.0,9.267591962359573,44.26726637886047,126.81443765811323
CMa,33160.0,30122.0,34444.0,34.85512306498467,48.4596459917348,98.12634688489084
CMa,34444.0,30324.0,31416.0,13.71707851514052,19.879544619328577,146.6353746720333
CMa,30324.0,35904.0,34444.0,1.1682444412218704,3.460096945812175,175.4147904717724
CMa,30324.0,35037.0,34444.0,2.079170265715584,19.10729893672003,158.87702793181873
CMa,30324.0,32759.0,34444.0,27.88493090470153,59.01602658819895,93.96683233912454
CMa,30324.0,33579.0,34444.0,14.282065200754378,79.23847200996791,86.87770442002508
CMa,30324.0,34444.0,30122.0,51.8338220623578,58.18961364680128,71.10129939746388
CMa,31416.0,35904.0,34444.0,6.481783413285653,11.924156556217945,161.69771195663097
CMa,31416.0,35037.0,34444.0,1.1260108001460591,6.293797022987331,172.59410644699523
CMa,31416.0,32759.0,34444.0,45.85576597946701,54.41928841741165,80.24975382398445
CMa,31416.0,34444.0,33579.0,23.78758793371284,73.16062590488514,83.28567076984945
CMa,34444.0,30122.0,31416.0,44.472535131660514,48.03888592604984,88.05752814383462
CMa,35904.0,34444.0,35037.0,11.413684713128784,25.708181596421376,142.9035878862631
CMa,32759.0,35904.0,34444.0,34.06729239855985,64.77150827561545,81.44795813264795
CMa,35904.0,33579.0,34444.0,37.189821438930046,54.40614460638562,88.53708605174621
CMa,30122.0,35904.0,34444.0,17.040944250949817,46.12968088012144,117.22517682497036
CMa,32759.0,35037.0,34444.0,10.386555460749712,62.54814252136124,107.15613972908426
CMa,33579.0,35037.0,34444.0,18.823268562775112,46.97123164477209,114.24526764818218
CMa,30122.0,35037.0,34444.0,4.1644818195210105,32.98999419224918,142.93335842140937
CMa,32759.0,34444.0,33579.0,5.948213555597268,7.089127919111039,166.98920292931876
CMa,34444.0,30122.0,32759.0,35.77721869232266,39.27112050055312,105.3700910835739
CMa,30122.0,34444.0,33579.0,11.11627590475851,28.688090773225724,140.35367367059527
CMa,33977.0,34045.0,33347.0,14.935341772777573,50.704527958434525,114.48850646112912
CMa,33977.0,33160.0,34045.0,11.700504531800016,22.81148292763774,145.66155152795878
CMa,30324.0,33977.0,34045.0,45.46840490496446,61.15426848059435,74.0739572534693
CMa,34045.0,31416.0,33977.0,40.42030325819152,55.112539412412616,84.92988783621014
CMa,34045.0,35904.0,33977.0,19.218231625300767,21.95031768412868,139.1713538658776
CMa,34045.0,35037.0,33977.0,13.717759400119602,29.279000329232154,137.19690649712894
CMa,32759.0,34045.0,33977.0,7.898634670939304,8.808469141449573,163.48080012248298
CMa,34045.0,33579.0,33977.0,3.676123099869299,5.756596824932249,170.62860516641314
CMa,30122.0,34045.0,33977.0,22.2831318054588,31.590640153695748,126.78387615062096
CMa,33977.0,33160.0,33347.0,3.234837240979657,4.471307136966231,172.33490064098436
CMa,30324.0,33977.0,33347.0,38.874459454056,46.21892670781634,95.39386246651782
CMa,33347.0,31416.0,33977.0,52.18081229233497,58.19501820086908,69.99454606343149
CMa,35904.0,33347.0,33977.0,12.811450264209627,13.274652259131807,154.106695638651
CMa,33347.0,35037.0,33977.0,10.088931026000855,17.891959326548278,152.132248269902
CMa,32759.0,33347.0,33977.0,13.685821159014823,18.06115943017536,148.54545834970426
CMa,33347.0,33579.0,33977.0,10.460851459924786,13.977433667124528,155.69326339362962
CMa,30122.0,33347.0,33977.0,25.14461394701796,43.6527456122823,111.8485343778423
CMa,33977.0,33160.0,30324.0,49.45376394879288,60.92514770761978,70.50262818546244
CMa,33160.0,33977.0,31416.0,31.760049612164703,73.22938330440869,75.6606040673286
CMa,33160.0,35904.0,33977.0,11.04533792584023,18.454023995352387,150.87185839767807
CMa,33160.0,35037.0,33977.0,7.679457138277599,23.638877352195863,148.89741102892847
CMa,33160.0,33579.0,33977.0,6.451816370773716,14.818488979702916,158.92810063460894
CMa,33160.0,30122.0,33977.0,32.03934747339847,33.965779178753735,115.08337161881924
CMa,33977.0,30324.0,31416.0,23.775619355615785,26.813613912327448,129.6633064012279
CMa,30324.0,35904.0,33977.0,8.102313734221285,12.468522510180131,159.6743776535238
CMa,30324.0,35037.0,33977.0,4.854899027282666,13.618009594664894,161.6488250222721
CMa,30324.0,32759.0,33977.0,34.81900019770055,43.72571044565274,102.32653164188964
CMa,30324.0,33579.0,33977.0,21.21613449375267,49.789694610810365,109.47433668581752
CMa,30122.0,30324.0,33977.0,56.60743258448256,58.76789135535663,65.6296076700263
CMa,35904.0,31416.0,33977.0,20.93258212058481,23.45385168409133,135.89875829790833
CMa,31416.0,35037.0,33977.0,15.846057470655804,26.43151150836999,137.8732056666559
CMa,32759.0,31416.0,33977.0,39.128972274865895,62.827834250271735,78.5509122862745
CMa,31416.0,33579.0,33977.0,40.75965620451617,53.83689337069296,85.69871733020229
CMa,30122.0,33977.0,31416.0,33.54501911306834,41.85398831441044,105.02959641463904
CMa,33977.0,35904.0,35037.0,1.9744473687616384,2.4052591487758206,175.62889641764758
CMa,32759.0,33977.0,35904.0,49.35760854110654,57.34784601163695,73.77993383998303
CMa,35904.0,33977.0,33579.0,46.19824700329579,50.2000409677086,83.85492200554488
CMa,30122.0,35904.0,33977.0,31.534811063931528,55.138106444488834,94.0447699834996
CMa,32759.0,33977.0,35037.0,25.676871603298203,59.32229338038585,95.27345105276574
CMa,33579.0,33977.0,35037.0,48.272045961936186,52.17448833645837,79.69654017617304
CMa,30122.0,35037.0,33977.0,18.658348632503834,65.71530272365817,96.01921735224796
CMa,33977.0,32759.0,33579.0,7.147805043930928,9.342102586962996,163.56201967149678
CMa,33977.0,30122.0,32759.0,36.69692397186295,53.76498731353465,90.07977494102715
CMa,30122.0,33977.0,33579.0,25.61014271773932,43.84472901579112,110.90489627144046
CMa,33160.0,33347.0,34045.0,27.28279006460289,57.846394179861214,94.9570235695251
CMa,30324.0,34045.0,33347.0,6.593945450906809,23.36942929503099,150.1176310723599
CMa,31416.0,34045.0,33347.0,3.082478788451095,10.284224700229352,166.66931875348303
CMa,35904.0,34045.0,33347.0,9.13886741992023,69.92275958373185,101.21385420200274
CMa,35037.0,34045.0,33347.0,11.38704100268743,64.42228735855116,104.39957543513258
CMa,32759.0,34045.0,33347.0,5.787186488074464,41.89605881698205,132.54966589130584
CMa,33579.0,34045.0,33347.0,8.220836842189064,47.028404858560826,124.94935792105564
CMa,30122.0,34045.0,33347.0,2.8614821415575618,19.1138878047299,158.14125207341874
CMa,30324.0,34045.0,33160.0,25.03422328049764,71.58759427448632,83.73663063525983
CMa,31416.0,33160.0,34045.0,20.54806465491539,54.57153253980405,105.24124826976472
CMa,35904.0,33160.0,34045.0,3.4962936887758267,11.76614500179796,164.87978315325995
CMa,35037.0,33160.0,34045.0,5.640122977036634,15.132025789360917,159.37931092807767
CMa,33579.0,33160.0,34045.0,9.061892154769794,29.26329929841162,141.98542842808777
CMa,30122.0,33160.0,34045.0,11.682647373294673,54.85083040103744,114.0709113742604
CMa,34045.0,30324.0,31416.0,33.65365399527774,72.28201881729176,74.55076698881543
CMa,35904.0,30324.0,34045.0,34.41884019430692,53.57071863918453,93.29218887876932
CMa,35037.0,30324.0,34045.0,42.8970099238935,50.3233039322456,87.79171665358858
CMa,32759.0,34045.0,30324.0,35.82707577471415,65.26548811201985,80.28740510266485
CMa,33579.0,30324.0,34045.0,44.03309778587845,66.68453939871735,70.39783415360034
CMa,30122.0,34045.0,30324.0,34.324300779023645,42.48331709977341,104.23629626032132
CMa,35904.0,34045.0,31416.0,42.88289980471222,59.63853488349149,78.56639109650295
CMa,34045.0,35037.0,31416.0,54.138062658310616,55.71051183759998,70.95859688306788
CMa,32759.0,34045.0,31416.0,31.230337603927705,31.611834116742788,117.94037366268404
CMa,34045.0,33579.0,31416.0,36.74418015832275,48.08029654576137,95.8721956169289
CMa,34045.0,30122.0,31416.0,8.829663104495127,11.26188730760932,160.14213582705307
CMa,34045.0,35904.0,35037.0,5.5004722251806415,19.545058535360894,155.0921032531187
CMa,34045.0,32759.0,35904.0,28.02670076674974,57.25624321204492,95.73025152411124
CMa,34045.0,35904.0,33579.0,22.894354725169336,68.14856468742455,89.61151883047559
CMa,34045.0,30122.0,35904.0,50.80887177899579,53.81794286938991,77.08842412861692
CMa,34045.0,32759.0,35037.0,22.52622854156887,33.575506274236616,124.55245138199714
CMa,34045.0,33579.0,35037.0,17.393882499988518,54.02864278686785,108.97554050540506
CMa,30122.0,34045.0,35037.0,40.94148043796231,45.3083995538148,94.99430305288892
CMa,34045.0,32759.0,33579.0,5.132346041581137,17.240737257901287,157.80542284656678
CMa,34045.0,30122.0,32759.0,22.782171012246067,76.0481191189934,82.18114027008875
CMa,34045.0,30122.0,33579.0,27.914517053826845,47.893274523198,105.14829944650856
CMa,30324.0,33160.0,33347.0,31.62816873140681,56.453840570656055,92.27123689249076
CMa,31416.0,33160.0,33347.0,17.46558586645915,27.28874247519996,135.48428706667548
CMa,35904.0,33160.0,33347.0,5.642573731143562,15.51664506280206,159.06024838186414
CMa,35037.0,33160.0,33347.0,5.746918025649947,12.150764275240158,162.24596961499412
CMa,33579.0,33160.0,33347.0,0.8410553125736866,1.980509233796833,177.20424789910066
CMa,30122.0,33160.0,33347.0,8.821165231735874,27.56804033643389,144.01235374672777
CMa,33347.0,30324.0,31416.0,43.21305017418335,65.68807336638272,71.46828820035951
CMa,35904.0,30324.0,33347.0,25.279972774385964,46.97677318827533,108.66851472564667
CMa,35037.0,30324.0,33347.0,31.509968921205807,43.72935848133663,105.48279349251668
CMa,32759.0,30324.0,33347.0,30.03988928663902,73.69345965175602,77.33270303634373
CMa,33579.0,30324.0,33347.0,35.8122609436887,60.0905939478081,84.9330110065957
CMa,30122.0,33347.0,30324.0,31.46281863746497,51.74111685423612,97.64235080941228
